npa,locality,canton,premium_region,bfs_number,commune,district,npa_spans_multiple_regions_flag,locality_spans_multiple_communes_flag
5702,Niederlenz,AG,0,4204,Niederlenz,Lenzburg,0,0
5703,Seon,AG,0,4209,Seon,Lenzburg,0,0
5704,Egliswil,AG,0,4195,Egliswil,Lenzburg,0,0
5705,Hallwil,AG,0,4197,Hallwil,Lenzburg,0,0
5706,Boniswil,AG,0,4192,Boniswil,Lenzburg,0,1
5706,Boniswil,AG,0,4138,Leutwil,Kulm,0,1
5707,Seengen,AG,0,4208,Seengen,Lenzburg,0,0
5708,Birrwil,AG,0,4192,Boniswil,Lenzburg,0,1
5708,Birrwil,AG,0,4132,Birrwil,Kulm,0,1
5712,Beinwil am See,AG,0,4131,Beinwil am See,Kulm,0,0
5722,Gränichen,AG,0,4146,Unterkulm,Kulm,0,1
5722,Gränichen,AG,0,4006,Gränichen,Aarau,0,1
5723,Teufenthal AG,AG,0,4145,Teufenthal (AG),Kulm,0,1
5723,Teufenthal AG,AG,0,4146,Unterkulm,Kulm,0,1
5723,Teufenthal AG,AG,0,4006,Gränichen,Aarau,0,1
5724,Dürrenäsch,AG,0,4145,Teufenthal (AG),Kulm,0,1
5724,Dürrenäsch,AG,0,4134,Dürrenäsch,Kulm,0,1
5725,Leutwil,AG,0,4138,Leutwil,Kulm,0,0
5726,Unterkulm,AG,0,4146,Unterkulm,Kulm,0,1
5726,Unterkulm,AG,0,4134,Dürrenäsch,Kulm,0,1
5727,Oberkulm,AG,0,4140,Oberkulm,Kulm,0,0
5728,Gontenschwil,AG,0,4135,Gontenschwil,Kulm,0,0
5732,Zetzwil,AG,0,4147,Zetzwil,Kulm,0,0
5733,Leimbach AG,AG,0,4137,Leimbach (AG),Kulm,0,0
5734,Reinach AG,AG,0,4141,Reinach (AG),Kulm,0,0
5735,Pfeffikon LU,LU,3,1097,Rickenbach (LU),Sursee,0,0
5736,Burg AG,AG,0,4139,Menziken,Kulm,0,0
5737,Menziken,AG,0,4139,Menziken,Kulm,0,0
5742,Kölliken,AG,0,4276,Kölliken,Zofingen,0,0
5745,Safenwil,AG,0,4283,Safenwil,Zofingen,0,0
5746,Walterswil SO,SO,0,2585,Walterswil (SO),Olten,0,1
5746,Walterswil SO,SO,0,2573,Dulliken,Olten,0,1
6003,Luzern,LU,1,1061,Luzern,Luzern-Stadt,0,0
6004,Luzern,LU,1,1061,Luzern,Luzern-Stadt,0,0
6005,Luzern,LU,1,1058,Horw,Luzern-Land,0,1
6005,Luzern,LU,1,1059,Kriens,Luzern-Land,0,1
6005,Luzern,LU,1,1061,Luzern,Luzern-Stadt,0,1
6005,St. Niklausen LU,LU,1,1058,Horw,Luzern-Land,0,1
6006,Luzern,LU,1,1061,Luzern,Luzern-Stadt,1,0
6006,Luzern,LU,1,1054,Ebikon,Luzern-Land,1,0
6006,Luzern,LU,2,1063,Meggen,Luzern-Land,1,0
6010,Kriens,LU,1,1059,Kriens,Luzern-Land,0,0
6012,Obernau,LU,1,1059,Kriens,Luzern-Land,0,0
6013,Eigenthal,LU,3,1066,Schwarzenberg,Luzern-Land,1,0
6013,Eigenthal,LU,1,1059,Kriens,Luzern-Land,1,0
6013,Eigenthal,NW,0,1507,Hergiswil (NW),Kt. Nidwalden,1,0
6014,Luzern,LU,1,1061,Luzern,Luzern-Stadt,1,0
6014,Luzern,LU,2,1062,Malters,Luzern-Land,1,0
6015,Luzern,LU,1,1061,Luzern,Luzern-Stadt,0,0
6016,Hellbühl,LU,2,1098,Ruswil,Sursee,1,0
6016,Hellbühl,LU,2,1093,Neuenkirch,Sursee,1,0
6016,Hellbühl,LU,1,1061,Luzern,Luzern-Stadt,1,0
6016,Hellbühl,LU,2,1062,Malters,Luzern-Land,1,0
6017,Ruswil,LU,2,1098,Ruswil,Sursee,0,0
6018,Buttisholz,LU,2,1098,Ruswil,Sursee,1,0
6018,Buttisholz,LU,3,1083,Buttisholz,Sursee,1,0
6018,Buttisholz,LU,2,1095,Oberkirch,Sursee,1,0
6019,Sigigen,LU,2,1098,Ruswil,Sursee,0,1
6019,Sigigen,LU,2,1062,Malters,Luzern-Land,0,1
6020,Emmenbrücke,LU,1,1024,Emmen,Hochdorf,0,1
6020,Emmenbrücke,LU,1,1061,Luzern,Luzern-Stadt,0,1
6020,Emmenbrücke,LU,1,1054,Ebikon,Luzern-Land,0,1
6022,Grosswangen,LU,3,1083,Buttisholz,Sursee,0,1
6022,Grosswangen,LU,3,1086,Grosswangen,Sursee,0,1
6023,Rothenburg,LU,2,1040,Rothenburg,Hochdorf,0,1
6023,Rothenburg,LU,2,1093,Neuenkirch,Sursee,0,1
6024,Hildisrieden,LU,3,1088,Hildisrieden,Sursee,0,0
6025,Neudorf,LU,3,1081,Beromünster,Sursee,0,0
6026,Rain,LU,2,1040,Rothenburg,Hochdorf,1,0
6026,Rain,LU,3,1026,Eschenbach (LU),Hochdorf,1,0
6026,Rain,LU,3,1037,Rain,Hochdorf,1,0
6026,Rain,LU,3,1039,Römerswil,Hochdorf,1,0
6027,Römerswil LU,LU,3,1039,Römerswil,Hochdorf,0,0
6028,Herlisberg,LU,3,1081,Beromünster,Sursee,0,1
6028,Herlisberg,LU,3,1039,Römerswil,Hochdorf,0,1
6030,Ebikon,LU,2,1051,Adligenswil,Luzern-Land,1,0
6030,Ebikon,LU,2,1052,Buchrain,Luzern-Land,1,0
6030,Ebikon,LU,1,1054,Ebikon,Luzern-Land,1,0
6032,Emmen,LU,1,1024,Emmen,Hochdorf,0,1
6032,Emmen,LU,1,1054,Ebikon,Luzern-Land,0,1
6033,Buchrain,LU,2,1052,Buchrain,Luzern-Land,0,0
6034,Inwil,LU,3,1026,Eschenbach (LU),Hochdorf,1,0
6034,Inwil,AG,0,4231,Dietwil,Muri,1,0
6034,Inwil,LU,3,1033,Inwil,Hochdorf,1,0
6034,Inwil,AG,0,4239,Sins,Muri,1,0
6034,Inwil,LU,3,1023,Ballwil,Hochdorf,1,0
6035,Perlen,LU,2,1065,Root,Luzern-Land,0,1
6035,Perlen,LU,2,1052,Buchrain,Luzern-Land,0,1
6036,Dierikon,LU,2,1053,Dierikon,Luzern-Land,0,0
6037,Root,LU,2,1065,Root,Luzern-Land,0,0
6038,Gisikon,LU,3,1033,Inwil,Hochdorf,1,0
6038,Gisikon,LU,2,1065,Root,Luzern-Land,1,0
6038,Gisikon,LU,3,1055,Gisikon,Luzern-Land,1,0
6038,Honau,LU,2,1065,Root,Luzern-Land,1,0
6039,Root D4,LU,2,1065,Root,Luzern-Land,0,0
6042,Dietwil,AG,0,4231,Dietwil,Muri,0,0
6043,Adligenswil,LU,2,1051,Adligenswil,Luzern-Land,0,0
6044,Udligenswil,LU,2,1065,Root,Luzern-Land,0,1
6044,Udligenswil,LU,2,1067,Udligenswil,Luzern-Land,0,1
6045,Meggen,LU,2,1063,Meggen,Luzern-Land,0,0
6047,Kastanienbaum,LU,1,1058,Horw,Luzern-Land,0,0
6048,Horw,LU,1,1058,Horw,Luzern-Land,0,1
6048,Horw,LU,1,1059,Kriens,Luzern-Land,0,1
6052,Hergiswil NW,LU,1,1058,Horw,Luzern-Land,1,0
6052,Hergiswil NW,NW,0,1507,Hergiswil (NW),Kt. Nidwalden,1,0
6053,Alpnachstad,OW,0,1401,Alpnach,Kt. Obwalden,0,0
6055,Alpnach Dorf,OW,0,1401,Alpnach,Kt. Obwalden,0,0
6056,Kägiswil,OW,0,1407,Sarnen,Kt. Obwalden,0,0
6060,Ramersberg,OW,0,1407,Sarnen,Kt. Obwalden,0,0
6060,Sarnen,OW,0,1407,Sarnen,Kt. Obwalden,0,0
6062,Wilen (Sarnen),OW,0,1407,Sarnen,Kt. Obwalden,0,0
6063,Stalden (Sarnen),OW,0,1407,Sarnen,Kt. Obwalden,0,0
6064,Kerns,OW,0,1401,Alpnach,Kt. Obwalden,0,1
6064,Kerns,OW,0,1404,Kerns,Kt. Obwalden,0,1
6066,St. Niklausen OW,OW,0,1404,Kerns,Kt. Obwalden,0,0
6067,Melchtal,OW,0,1404,Kerns,Kt. Obwalden,0,1
6067,Melchtal,OW,0,1406,Sachseln,Kt. Obwalden,0,1
6068,Melchsee-Frutt,OW,0,1404,Kerns,Kt. Obwalden,0,0
6072,Sachseln,OW,0,1406,Sachseln,Kt. Obwalden,0,0
6073,Flüeli-Ranft,OW,0,1406,Sachseln,Kt. Obwalden,0,0
6074,Giswil,OW,0,1403,Giswil,Kt. Obwalden,0,1
6074,Giswil,OW,0,1406,Sachseln,Kt. Obwalden,0,1
6078,Bürglen OW,OW,0,1405,Lungern,Kt. Obwalden,0,0
6078,Lungern,OW,0,1405,Lungern,Kt. Obwalden,0,0
6083,Hasliberg Hohfluh,BE,3,783,Hasliberg,Interlaken-Oberhasli,0,0
6084,Hasliberg Wasserwendi,BE,3,783,Hasliberg,Interlaken-Oberhasli,0,0
6085,Hasliberg Goldern,BE,3,783,Hasliberg,Interlaken-Oberhasli,0,0
6086,Hasliberg Reuti,BE,3,783,Hasliberg,Interlaken-Oberhasli,0,0
6102,Malters,LU,2,1062,Malters,Luzern-Land,0,0
6103,Schwarzenberg LU,LU,3,1066,Schwarzenberg,Luzern-Land,0,0
6105,Schachen LU,LU,2,1009,Werthenstein,Entlebuch,1,0
6105,Schachen LU,LU,3,1002,Entlebuch,Entlebuch,1,0
6105,Schachen LU,LU,2,1098,Ruswil,Sursee,1,0
6106,Werthenstein,LU,2,1009,Werthenstein,Entlebuch,0,1
6106,Werthenstein,LU,2,1098,Ruswil,Sursee,0,1
6110,Fontannen b. Wolhusen,LU,3,1007,Romoos,Entlebuch,1,0
6110,Wolhusen,LU,3,1001,Doppleschwand,Entlebuch,1,0
6110,Wolhusen,LU,3,1002,Entlebuch,Entlebuch,1,0
6110,Wolhusen,LU,2,1098,Ruswil,Sursee,1,0
6110,Wolhusen,LU,3,1136,Menznau,Willisau,1,0
6110,Wolhusen,LU,2,1009,Werthenstein,Entlebuch,1,0
6110,Wolhusen,LU,2,1107,Wolhusen,Entlebuch,1,0
6112,Doppleschwand,LU,3,1001,Doppleschwand,Entlebuch,0,0
6113,Romoos,LU,3,1007,Romoos,Entlebuch,0,0
6114,Steinhuserberg,LU,2,1107,Wolhusen,Entlebuch,0,0
6122,Menznau,LU,3,1136,Menznau,Willisau,1,0
6122,Menznau,LU,2,1107,Wolhusen,Entlebuch,1,0
6122,Menznau,LU,3,1151,Willisau,Willisau,1,0
6123,Geiss,LU,3,1136,Menznau,Willisau,0,0
6125,Menzberg,LU,3,1136,Menznau,Willisau,0,1
6125,Menzberg,LU,3,1132,Hergiswil bei Willisau,Willisau,0,1
6125,Menzberg,LU,3,1151,Willisau,Willisau,0,1
6126,Daiwil,LU,3,1151,Willisau,Willisau,0,0
6130,Willisau,LU,3,1136,Menznau,Willisau,0,1
6130,Willisau,LU,3,1132,Hergiswil bei Willisau,Willisau,0,1
6130,Willisau,LU,3,1151,Willisau,Willisau,0,1
6132,Rohrmatt,LU,3,1132,Hergiswil bei Willisau,Willisau,0,1
6132,Rohrmatt,LU,3,1151,Willisau,Willisau,0,1
6133,Hergiswil b. Willisau,LU,3,1132,Hergiswil bei Willisau,Willisau,0,1
6133,Hergiswil b. Willisau,LU,3,1151,Willisau,Willisau,0,1
6142,Gettnau,LU,3,1151,Willisau,Willisau,0,0
6143,Ohmstal,LU,3,1151,Willisau,Willisau,0,1
6143,Ohmstal,LU,3,1143,Schötz,Willisau,0,1
6144,Zell LU,LU,3,1123,Altishofen,Willisau,0,1
6144,Zell LU,LU,3,1150,Zell (LU),Willisau,0,1
6144,Zell LU,LU,3,1151,Willisau,Willisau,0,1
6145,Fischbach LU,LU,3,1129,Fischbach,Willisau,0,0
6146,Grossdietwil,LU,3,1131,Grossdietwil,Willisau,0,0
6146,Grossdietwil,BE,3,333,Melchnau,Oberaargau,0,0
6147,Altbüron,LU,3,1139,Pfaffnau,Willisau,0,0
6147,Altbüron,LU,3,1122,Altbüron,Willisau,0,0
6147,Altbüron,LU,3,1131,Grossdietwil,Willisau,0,0
6147,Altbüron,BE,3,333,Melchnau,Oberaargau,0,0
6152,Hüswil,LU,3,1129,Fischbach,Willisau,0,1
6152,Hüswil,LU,3,1150,Zell (LU),Willisau,0,1
6153,Ufhusen,LU,3,1145,Ufhusen,Willisau,0,1
6153,Ufhusen,LU,3,1150,Zell (LU),Willisau,0,1
6153,Ufhusen,LU,3,1135,Luthern,Willisau,0,1
6154,Hofstatt,LU,3,1151,Willisau,Willisau,0,1
6154,Hofstatt,LU,3,1135,Luthern,Willisau,0,1
6156,Luthern,LU,3,1132,Hergiswil bei Willisau,Willisau,0,1
6156,Luthern,LU,3,1151,Willisau,Willisau,0,1
6156,Luthern,LU,3,1135,Luthern,Willisau,0,1
6156,Luthern Bad,LU,3,1135,Luthern,Willisau,0,1
6162,Entlebuch,LU,3,1002,Entlebuch,Entlebuch,0,1
6162,Entlebuch,LU,3,1005,Hasle (LU),Entlebuch,0,1
6162,Finsterwald b. Entlebuch,LU,3,1002,Entlebuch,Entlebuch,0,1
6162,Finsterwald b. Entlebuch,LU,3,1005,Hasle (LU),Entlebuch,0,1
6162,Rengg,LU,3,1002,Entlebuch,Entlebuch,0,1
6163,Ebnet,LU,3,1002,Entlebuch,Entlebuch,0,0
6166,Hasle LU,LU,3,1002,Entlebuch,Entlebuch,0,1
6166,Hasle LU,LU,3,1005,Hasle (LU),Entlebuch,0,1
6166,Hasle LU,LU,3,1007,Romoos,Entlebuch,0,1
6167,Bramboden,LU,3,1007,Romoos,Entlebuch,0,0
6170,Schüpfheim,LU,3,1004,Flühli,Entlebuch,0,1
6170,Schüpfheim,LU,3,1005,Hasle (LU),Entlebuch,0,1
6170,Schüpfheim,LU,3,1007,Romoos,Entlebuch,0,1
6170,Schüpfheim,LU,3,1008,Schüpfheim,Entlebuch,0,1
6170,Schüpfheim,LU,3,1010,Escholzmatt-Marbach,Entlebuch,0,1
6173,Flühli LU,LU,3,1010,Escholzmatt-Marbach,Entlebuch,0,1
6173,Flühli LU,LU,3,1004,Flühli,Entlebuch,0,1
6174,Sörenberg,OW,0,1403,Giswil,Kt. Obwalden,1,0
6174,Sörenberg,LU,3,1004,Flühli,Entlebuch,1,0
6182,Escholzmatt,LU,3,1010,Escholzmatt-Marbach,Entlebuch,0,0
6192,Wiggen,LU,3,1010,Escholzmatt-Marbach,Entlebuch,0,1
6192,Wiggen,LU,3,1004,Flühli,Entlebuch,0,1
6196,Marbach LU,LU,3,1010,Escholzmatt-Marbach,Entlebuch,0,0
6197,Schangnau,BE,3,901,Eggiwil,Emmental,1,0
6197,Schangnau,BE,3,906,Schangnau,Emmental,1,0
6197,Schangnau,LU,3,1004,Flühli,Entlebuch,1,0
6197,Schangnau,LU,3,1010,Escholzmatt-Marbach,Entlebuch,1,0
6197,Schangnau,BE,2,924,Eriz,Thun,1,0
6203,Sempach Station,LU,2,1093,Neuenkirch,Sursee,0,0
6204,Sempach,LU,2,1093,Neuenkirch,Sursee,0,1
6204,Sempach,LU,2,1102,Sempach,Sursee,0,1
6205,Eich,LU,2,1084,Eich,Sursee,0,0
6206,Neuenkirch,LU,1,1024,Emmen,Hochdorf,1,0
6206,Neuenkirch,LU,2,1040,Rothenburg,Hochdorf,1,0
6206,Neuenkirch,LU,2,1098,Ruswil,Sursee,1,0
6206,Neuenkirch,LU,2,1093,Neuenkirch,Sursee,1,0
6207,Nottwil,LU,2,1098,Ruswil,Sursee,0,1
6207,Nottwil,LU,2,1093,Neuenkirch,Sursee,0,1
6207,Nottwil,LU,2,1094,Nottwil,Sursee,0,1
6207,Nottwil,LU,2,1095,Oberkirch,Sursee,0,1
6208,Oberkirch LU,LU,2,1095,Oberkirch,Sursee,0,0
6210,Sursee,LU,2,1099,Schenkon,Sursee,1,0
6210,Sursee,LU,3,1091,Mauensee,Sursee,1,0
6210,Sursee,LU,2,1103,Sursee,Sursee,1,0
6210,Sursee,LU,2,1095,Oberkirch,Sursee,1,0
6211,Buchs LU,LU,3,1125,Dagmersellen,Willisau,0,0
6212,Kaltbach,LU,3,1091,Mauensee,Sursee,0,1
6212,St. Erhard,LU,3,1089,Knutwil,Sursee,0,1
6213,Knutwil,LU,3,1089,Knutwil,Sursee,0,0
6214,Schenkon,LU,2,1099,Schenkon,Sursee,0,1
6214,Schenkon,LU,2,1084,Eich,Sursee,0,1
6215,Beromünster,LU,3,1081,Beromünster,Sursee,0,0
6215,Schwarzenbach LU,LU,3,1081,Beromünster,Sursee,0,0
6216,Mauensee,LU,3,1091,Mauensee,Sursee,1,0
6216,Mauensee,LU,2,1095,Oberkirch,Sursee,1,0
6217,Kottwil,LU,3,1128,Ettiswil,Willisau,0,0
6218,Ettiswil,LU,3,1128,Ettiswil,Willisau,0,0
6221,Rickenbach LU,LU,3,1097,Rickenbach (LU),Sursee,0,1
6221,Rickenbach LU,LU,3,1081,Beromünster,Sursee,0,1
6222,Gunzwil,LU,3,1081,Beromünster,Sursee,1,0
6222,Gunzwil,LU,2,1099,Schenkon,Sursee,1,0
6231,Schlierbach,LU,3,1100,Schlierbach,Sursee,0,0
6232,Geuensee,LU,3,1085,Geuensee,Sursee,0,0
6233,Büron,LU,3,1082,Büron,Sursee,0,0
6234,Kulmerau,LU,3,1104,Triengen,Sursee,0,0
6234,Triengen,LU,3,1104,Triengen,Sursee,0,0
6235,Winikon,LU,3,1104,Triengen,Sursee,0,1
6235,Winikon,LU,3,1125,Dagmersellen,Willisau,0,1
6236,Wilihof,LU,3,1104,Triengen,Sursee,0,0
6242,Wauwil,LU,3,1146,Wauwil,Willisau,0,1
6242,Wauwil,LU,3,1091,Mauensee,Sursee,0,1
6243,Egolzwil,LU,3,1127,Egolzwil,Willisau,0,0
6244,Nebikon,LU,3,1137,Nebikon,Willisau,0,1
6244,Nebikon,LU,3,1123,Altishofen,Willisau,0,1
6244,Nebikon,LU,3,1127,Egolzwil,Willisau,0,1
6245,Ebersecken,LU,3,1131,Grossdietwil,Willisau,0,1
6245,Ebersecken,LU,3,1123,Altishofen,Willisau,0,1
6246,Altishofen,LU,3,1123,Altishofen,Willisau,0,1
6246,Altishofen,LU,3,1125,Dagmersellen,Willisau,0,1
6247,Schötz,LU,3,1123,Altishofen,Willisau,0,1
6247,Schötz,LU,3,1143,Schötz,Willisau,0,1
6248,Alberswil,LU,3,1121,Alberswil,Willisau,0,1
6248,Alberswil,LU,3,1151,Willisau,Willisau,0,1
6252,Dagmersellen,LU,3,1140,Reiden,Willisau,0,1
6252,Dagmersellen,LU,3,1125,Dagmersellen,Willisau,0,1
6253,Uffikon,LU,3,1125,Dagmersellen,Willisau,0,0
6260,Hintermoos,LU,3,1147,Wikon,Willisau,0,1
6260,Hintermoos,LU,3,1140,Reiden,Willisau,0,1
6260,Mehlsecken,LU,3,1140,Reiden,Willisau,0,1
6260,Reiden,LU,3,1140,Reiden,Willisau,0,1
6260,Reidermoos,LU,3,1147,Wikon,Willisau,0,1
6260,Reidermoos,LU,3,1140,Reiden,Willisau,0,1
6260,Reidermoos,LU,3,1125,Dagmersellen,Willisau,0,1
6262,Langnau b. Reiden,LU,3,1140,Reiden,Willisau,0,0
6263,Richenthal,LU,3,1123,Altishofen,Willisau,0,1
6263,Richenthal,LU,3,1140,Reiden,Willisau,0,1
6264,Pfaffnau,AG,0,4274,Brittnau,Zofingen,1,0
6264,Pfaffnau,LU,3,1139,Pfaffnau,Willisau,1,0
6265,Roggliswil,LU,3,1139,Pfaffnau,Willisau,0,1
6265,Roggliswil,LU,3,1142,Roggliswil,Willisau,0,1
6274,Eschenbach LU,LU,3,1026,Eschenbach (LU),Hochdorf,0,1
6274,Eschenbach LU,LU,3,1031,Hochdorf,Hochdorf,0,1
6274,Eschenbach LU,LU,3,1023,Ballwil,Hochdorf,0,1
6275,Ballwil,LU,3,1032,Hohenrain,Hochdorf,1,0
6275,Ballwil,LU,3,1031,Hochdorf,Hochdorf,1,0
6275,Ballwil,AG,0,4239,Sins,Muri,1,0
6275,Ballwil,LU,3,1023,Ballwil,Hochdorf,1,0
6276,Hohenrain,LU,3,1032,Hohenrain,Hochdorf,0,0
6277,Kleinwangen,LU,3,1032,Hohenrain,Hochdorf,1,0
6277,Kleinwangen,AG,0,4223,Auw,Muri,1,0
6277,Lieli LU,LU,3,1032,Hohenrain,Hochdorf,1,0
6280,Hochdorf,LU,3,1032,Hohenrain,Hochdorf,0,1
6280,Hochdorf,LU,3,1039,Römerswil,Hochdorf,0,1
6280,Hochdorf,LU,3,1031,Hochdorf,Hochdorf,0,1
6280,Urswil,LU,3,1039,Römerswil,Hochdorf,0,1
6280,Urswil,LU,3,1031,Hochdorf,Hochdorf,0,1
6283,Baldegg,LU,3,1032,Hohenrain,Hochdorf,0,1
6283,Baldegg,LU,3,1039,Römerswil,Hochdorf,0,1
6283,Baldegg,LU,3,1031,Hochdorf,Hochdorf,0,1
6284,Gelfingen,LU,3,1030,Hitzkirch,Hochdorf,0,0
6284,Sulz LU,LU,3,1030,Hitzkirch,Hochdorf,0,0
6285,Hitzkirch,LU,3,1030,Hitzkirch,Hochdorf,0,0
6285,Retschwil,LU,3,1030,Hitzkirch,Hochdorf,0,0
6286,Altwis,LU,3,1030,Hitzkirch,Hochdorf,0,0
6287,Aesch LU,LU,3,1041,Schongau,Hochdorf,0,1
6287,Aesch LU,LU,3,1021,Aesch (LU),Hochdorf,0,1
6288,Schongau,LU,3,1041,Schongau,Hochdorf,0,1
6288,Schongau,LU,3,1030,Hitzkirch,Hochdorf,0,1
6289,Hämikon,LU,3,1030,Hitzkirch,Hochdorf,0,0
6289,Müswangen,LU,3,1030,Hitzkirch,Hochdorf,0,0
6294,Ermensee,LU,3,1025,Ermensee,Hochdorf,0,0
6295,Mosen,LU,3,1030,Hitzkirch,Hochdorf,0,0
6300,Zug,ZG,0,1701,Baar,Kt. Zug,0,1
6300,Zug,ZG,0,1711,Zug,Kt. Zug,0,1
6300,Zugerberg,ZG,0,1711,Zug,Kt. Zug,0,1
6312,Steinhausen,ZG,0,1708,Steinhausen,Kt. Zug,0,1
6312,Steinhausen,ZG,0,1701,Baar,Kt. Zug,0,1
6313,Edlibach,ZG,0,1704,Menzingen,Kt. Zug,0,1
6313,Finstersee,ZG,0,1704,Menzingen,Kt. Zug,0,1
6313,Menzingen,ZG,0,1704,Menzingen,Kt. Zug,0,1
6313,Menzingen,ZG,0,1705,Neuheim,Kt. Zug,0,1
6314,Neuägeri,ZG,0,1704,Menzingen,Kt. Zug,0,1
6314,Neuägeri,ZG,0,1711,Zug,Kt. Zug,0,1
6314,Neuägeri,ZG,0,1701,Baar,Kt. Zug,0,1
6314,Neuägeri,ZG,0,1709,Unterägeri,Kt. Zug,0,1
6314,Unterägeri,ZG,0,1706,Oberägeri,Kt. Zug,0,1
6314,Unterägeri,ZG,0,1709,Unterägeri,Kt. Zug,0,1
6315,Alosen,ZG,0,1704,Menzingen,Kt. Zug,0,1
6315,Alosen,ZG,0,1706,Oberägeri,Kt. Zug,0,1
6315,Morgarten,ZG,0,1706,Oberägeri,Kt. Zug,0,1
6315,Oberägeri,ZG,0,1706,Oberägeri,Kt. Zug,0,1
6315,Oberägeri,ZG,0,1709,Unterägeri,Kt. Zug,0,1
6317,Oberwil b. Zug,ZG,0,1711,Zug,Kt. Zug,0,0
6318,Walchwil,SZ,0,1362,Arth,Schwyz,0,0
6318,Walchwil,ZG,0,1710,Walchwil,Kt. Zug,0,0
6318,Walchwil,ZG,0,1711,Zug,Kt. Zug,0,0
6319,Allenwinden,ZG,0,1701,Baar,Kt. Zug,0,0
6330,Cham,ZG,0,1708,Steinhausen,Kt. Zug,0,1
6330,Cham,ZG,0,1702,Cham,Kt. Zug,0,1
6330,Cham,ZG,0,1711,Zug,Kt. Zug,0,1
6331,Hünenberg,ZG,0,1702,Cham,Kt. Zug,0,1
6331,Hünenberg,ZG,0,1703,Hünenberg,Kt. Zug,0,1
6332,Hagendorn,ZG,0,1702,Cham,Kt. Zug,0,1
6332,Hagendorn,ZG,0,1703,Hünenberg,Kt. Zug,0,1
6333,Hünenberg See,ZG,0,1703,Hünenberg,Kt. Zug,0,0
6340,Baar,ZG,0,1705,Neuheim,Kt. Zug,1,0
6340,Baar,ZG,0,1701,Baar,Kt. Zug,1,0
6340,Sihlbrugg,ZG,0,1705,Neuheim,Kt. Zug,1,0
6340,Sihlbrugg,ZH,3,4,Hausen am Albis,Affoltern,1,0
6343,Buonas,ZG,0,1707,Risch,Kt. Zug,0,0
6343,Holzhäusern ZG,ZG,0,1707,Risch,Kt. Zug,0,0
6343,Risch,ZG,0,1707,Risch,Kt. Zug,0,0
6343,Rotkreuz,ZG,0,1707,Risch,Kt. Zug,0,0
6344,Meierskappel,LU,2,1064,Meierskappel,Luzern-Land,0,0
6345,Neuheim,ZG,0,1705,Neuheim,Kt. Zug,0,1
6345,Neuheim,ZG,0,1701,Baar,Kt. Zug,0,1
6353,Weggis,LU,3,1056,Greppen,Luzern-Land,0,1
6353,Weggis,LU,3,1069,Weggis,Luzern-Land,0,1
6354,Vitznau,LU,3,1068,Vitznau,Luzern-Land,0,0
6356,Rigi Kaltbad,SZ,0,1362,Arth,Schwyz,1,0
6356,Rigi Kaltbad,LU,3,1068,Vitznau,Luzern-Land,1,0
6356,Rigi Kaltbad,LU,3,1069,Weggis,Luzern-Land,1,0
6362,Stansstad,NW,0,1506,Ennetmoos,Kt. Nidwalden,0,1
6362,Stansstad,NW,0,1510,Stansstad,Kt. Nidwalden,0,1
6363,Bürgenstock,NW,0,1505,Ennetbürgen,Kt. Nidwalden,0,1
6363,Bürgenstock,NW,0,1510,Stansstad,Kt. Nidwalden,0,1
6363,Fürigen,NW,0,1510,Stansstad,Kt. Nidwalden,0,1
6363,Obbürgen,NW,0,1505,Ennetbürgen,Kt. Nidwalden,0,1
6363,Obbürgen,NW,0,1510,Stansstad,Kt. Nidwalden,0,1
6365,Kehrsiten,NW,0,1510,Stansstad,Kt. Nidwalden,0,0
6370,Oberdorf NW,NW,0,1508,Oberdorf (NW),Kt. Nidwalden,0,1
6370,Stans,NW,0,1508,Oberdorf (NW),Kt. Nidwalden,0,1
6370,Stans,NW,0,1509,Stans,Kt. Nidwalden,0,1
6372,Ennetmoos,NW,0,1506,Ennetmoos,Kt. Nidwalden,0,1
6372,Ennetmoos,NW,0,1509,Stans,Kt. Nidwalden,0,1
6373,Ennetbürgen,NW,0,1505,Ennetbürgen,Kt. Nidwalden,0,0
6374,Buochs,NW,0,1505,Ennetbürgen,Kt. Nidwalden,0,1
6374,Buochs,NW,0,1508,Oberdorf (NW),Kt. Nidwalden,0,1
6374,Buochs,NW,0,1502,Buochs,Kt. Nidwalden,0,1
6375,Beckenried,NW,0,1501,Beckenried,Kt. Nidwalden,0,0
6376,Emmetten,NW,0,1504,Emmetten,Kt. Nidwalden,0,1
6376,Emmetten,NW,0,1501,Beckenried,Kt. Nidwalden,0,1
6377,Seelisberg,NW,0,1504,Emmetten,Kt. Nidwalden,0,0
6377,Seelisberg,UR,0,1215,Seelisberg,Kt. Uri,0,0
6382,Büren NW,NW,0,1508,Oberdorf (NW),Kt. Nidwalden,0,0
6383,Dallenwil,NW,0,1511,Wolfenschiessen,Kt. Nidwalden,0,1
6383,Dallenwil,NW,0,1503,Dallenwil,Kt. Nidwalden,0,1
6383,Niederrickenbach,NW,0,1508,Oberdorf (NW),Kt. Nidwalden,0,1
6383,Niederrickenbach,NW,0,1511,Wolfenschiessen,Kt. Nidwalden,0,1
6383,Wiesenberg,NW,0,1503,Dallenwil,Kt. Nidwalden,0,1
6383,Wirzweli,NW,0,1503,Dallenwil,Kt. Nidwalden,0,1
6386,Wolfenschiessen,NW,0,1511,Wolfenschiessen,Kt. Nidwalden,0,0
